,0.02,0.04,0.06,0.08,0.1,0.12000000000000001,0.13999999999999999,0.16,0.18,0.19999999999999998,0.22,0.24,0.26,0.28,0.30000000000000004,0.32,0.34,0.36000000000000004,0.38,0.4,0.42000000000000004,0.44,0.46,0.48000000000000004,0.5,0.52,0.54,0.56,0.5800000000000001,0.6,0.62,0.64,0.66,0.68,0.7000000000000001,0.7200000000000001,0.74,0.76,0.78,0.8,0.8200000000000001,0.8400000000000001,0.86,0.88,0.9,0.92,0.9400000000000001,0.9600000000000001,0.98,1.0
25,75.03218611293192,75.05943612534084,75.05761033142302,75.06646487332195,75.09712823880886,75.07398871965864,75.0886645918146,75.11565188974447,75.08267264845401,75.10141383490355,75.15432461441908,75.1278890688635,75.13681120414971,75.14505171182368,75.17392928548176,75.23564443926566,75.31863953864162,75.31911769287792,75.33418545839382,75.34814453399365,75.40308764044207,75.43244365851008,75.48622526367728,75.50444713131321,75.52750620729836,75.57986487758522,75.64083651307531,75.73011866179208,75.78856983140567,75.83563964805262,75.8061438950982,75.79617564370669,75.80038007999164,75.8486104540085,75.88938235330198,75.89570505080404,75.94279639339538,75.9912987016193,76.00394827551445,76.00863915376445,75.97253196555612,75.98982990540443,75.98533279040764,75.99142811005046,76.02557596006665,76.05717544818124,76.07912212998313,76.1186297037758,76.13926316536558,76.20864989794492
26,74.03318561309854,74.06143412667349,74.06060583591963,74.07045688397795,74.10211575961618,74.0799707556047,74.09564014888137,74.1236199749074,74.09163226968113,74.11136400115439,74.16526433564371,74.13981735600157,74.14972706912943,74.15895416756082,74.1888173458787,74.25151711921036,74.33549585400672,74.33695666051962,74.35300609615102,74.36794586068689,74.42386867587261,74.45420342345886,74.50896277990401,74.5281614215553,74.55219629527002,74.60552978797648,74.66747527155097,74.75773029499082,74.81715336693907,74.86519411450412,74.83666832202218,74.82766906162749,74.83284152040261,74.88203894937098,74.92377693704442,74.93106475732093,74.97912025804634,75.0285857607281,75.04219756636807,75.04784971461213,75.01270283560832,75.03096012483195,75.0274214003406,75.03447415257742,75.06957847823354,75.10213348599054,75.12503473239275,75.16549591669829,75.18708203566707,75.25742047344421
27,73.03418511326518,73.06343212800616,73.06360134041626,73.07444889463397,73.1071032804235,73.08595279155077,73.10261570594814,73.13158806007034,73.10059189090825,73.12131416740522,73.17620405686834,73.15174564313963,73.16264293410913,73.17285662329796,73.20370540627563,73.26738979915508,73.35235216937181,73.35479562816131,73.37182673390821,73.38774718738014,73.44464971130316,73.47596318840768,73.53170029613074,73.5518757117974,73.5768863832417,73.63119469836774,73.69411403002664,73.78534192818958,73.84573690247245,73.8947485809556,73.86719274894615,73.85916247954829,73.86530296081358,73.91546744473348,73.95817152078685,73.96642446383781,74.01544412269728,74.06587281983688,74.0804468572217,74.0870602754598,74.05287370566053,74.07209034425946,74.06951001027358,74.07752019510437,74.11358099640044,74.14709152379982,74.17094733480238,74.21236212962079,74.23490090596857,74.3061910489435
28,72.03518461343181,72.06543012933882,72.0665968449129,72.07844090528997,72.11209080123082,72.09193482749684,72.1095912630149,72.13955614523329,72.10955151213537,72.13126433365605,72.18714377809297,72.16367393027771,72.17555879908885,72.1867590790351,72.21859346667257,72.2832624790998,72.3692084847369,72.37263459580302,72.39064737166541,72.40754851407338,72.46543074673369,72.49772295335646,72.55443781235748,72.57559000203948,72.60157647121336,72.65685960875898,72.7207527885023,72.81295356138833,72.87432043800585,72.92430304740711,72.89771717587013,72.8906558974691,72.89776440122455,72.94889594009597,72.99256610452929,73.00178417035468,73.05176798734823,73.10315987894569,73.11869614807534,73.12627083630748,73.09304457571272,73.11322056368698,73.11159862020655,73.12056623763132,73.15758351456735,73.19204956160911,73.216859937212,73.25922834254328,73.28271977627006,73.35496162444278
29,71.03618411359844,71.06742813067149,71.06959234940952,71.08243291594597,71.11707832203814,71.0979168634429,71.11656682008166,71.14752423039621,71.11851113336247,71.1412144999069,71.1980834993176,71.17560221741577,71.18847466406855,71.20066153477224,71.23348152706951,71.29913515904451,71.38606480010199,71.39047356344471,71.4094680094226,71.42734984076662,71.48621178216423,71.51948271830526,71.57717532858418,71.59930429228157,71.62626655918503,71.68252451915023,71.74739154697797,71.84056519458709,71.90290397353925,71.9538575138586,71.9282416027941,71.9221493153899,71.93022584163552,71.98232443545847,72.02696068827171,72.03714387687157,72.08809185199917,72.1404469380545,72.15694543892897,72.16548139715516,72.13321544576493,72.1543507831145,72.15368723013951,72.16361228015828,72.20158603273424,72.23700759941839,72.26277253962164,72.30609455546578,72.33053864657155,72.40373219994207
30,70.03718361376507,70.06942613200415,70.07258785390616,70.08642492660199,70.12206584284546,70.10389889938897,70.12354237714842,70.15549231555916,70.1274707545896,70.15116466615773,70.20902322054224,70.18753050455385,70.20139052904825,70.21456399050938,70.24836958746644,70.31500783898923,70.40292111546708,70.4083125310864,70.42828864717978,70.44715116745988,70.50699281759478,70.54124248325404,70.59991284481089,70.62301858252366,70.65095664715669,70.70818942954148,70.77403030545362,70.86817682778583,70.93148750907264,70.98341198031008,70.95876602971808,70.9536427333107,70.96268728204649,71.01575293082095,71.06135527201415,71.07250358338844,71.12441571665012,71.17773399716329,71.1951947297826,71.20469195800285,71.17338631581713,71.19548100254201,71.19577584007249,71.20665832268523,71.24558855090115,71.28196563722767,71.30868514203127,71.35296076838827,71.37835751687305,71.45250277544136
31,69.03818311393168,69.07142413333685,69.07558335840278,69.090416937258,69.12705336365278,69.10988093533503,69.13051793421519,69.1634604007221,69.13643037581672,69.16111483240856,69.21996294176687,69.19945879169191,69.21430639402799,69.22846644624651,69.26325764786338,69.33088051893394,69.41977743083217,69.4261514987281,69.44710928493699,69.46695249415312,69.52777385302531,69.56300224820284,69.62265036103761,69.64673287276577,69.67564673512837,69.73385433993273,69.80066906392929,69.89578846098459,69.96007104460604,70.01296644676158,69.98929045664205,69.9851361512315,69.99514872245746,70.04918142618345,70.09574985575658,70.10786328990531,70.16073958130106,70.2150210562721,70.23344402063624,70.24390251885053,70.21355718586933,70.23661122196953,70.23786445000543,70.24970436521218,70.28959106906804,70.32692367503697,70.3545977444409,70.39982698131077,70.42617638717455,70.50127335094065
32,68.03918261409831,68.07342213466951,68.07857886289939,68.094408947914,68.1320408844601,68.11586297128109,68.13749349128196,68.17142848588504,68.14538999704382,68.17106499865939,68.2309026629915,68.21138707882999,68.2272222590077,68.24236890198365,68.27814570826033,68.34675319887866,68.43663374619726,68.4439904663698,68.46592992269417,68.48675382084636,68.54855488845585,68.58476201315162,68.64538787726434,68.67044716300784,68.70033682310003,68.75951925032398,68.82730782240496,68.92340009418334,68.98865458013942,69.04252091321307,69.01981488356603,69.0166295691523,69.02761016286841,69.08260992154594,69.13014443949902,69.1432229964222,69.19706344595201,69.2523081153809,69.27169331148987,69.28311307969821,69.25372805592153,69.27774144139704,69.2799530599384,69.29275040773913,69.33359358723493,69.37188171284625,69.40051034685051,69.44669319423326,69.47399525747605,69.55004392643993
33,67.04018211426494,67.07542013600218,67.08157436739602,67.09840095857001,67.13702840526742,67.12184500722717,67.14446904834872,67.17939657104797,67.15434961827094,67.18101516491022,67.24184238421614,67.22331536596805,67.2401381239874,67.25627135772079,67.29303376865725,67.36262587882338,67.45349006156235,67.4618294340115,67.48475056045137,67.5065551475396,67.5693359238864,67.60652177810042,67.66812539349105,67.69416145324993,67.7250269110717,67.78518416071523,67.85394658088062,67.9510117273821,68.01723811567282,68.07207537966457,68.05033931049,68.0481229870731,68.06007160327938,68.11603841690844,68.16453902324145,68.17858270293907,68.23338731060295,68.2895951744897,68.30994260234351,68.32232364054589,68.29389892597374,68.31887166082456,68.3220416698714,68.33579645026609,68.37759610540184,68.41683975065551,68.44642294926014,68.49355940715576,68.52181412777753,68.59881450193922
